graph,original_order,original_size,original_time,original_iterations,original_error,original_technique,batch_size,order,size,time,iterations,error,technique
"web-NotreDame","325729","1497134","214.12","53","0","pagerankMonolithic","500000","356310.8","2190950","316.8242","51.8","9.438160000000001e-7","pagerankDynamic"
"web-NotreDame","325729","1497134","214.12","53","0","pagerankMonolithic","500000","356310.8","2190950","317.8532","51.8","9.438160000000001e-7","pagerankDynamic [skip-comp]"
"web-NotreDame","325729","1497134","214.12","53","0","pagerankMonolithic","1000000","358186.4","2686807.6","425.11100000000005","54","0","pagerankStatic"
"web-NotreDame","325729","1497134","214.12","53","0","pagerankMonolithic","1000000","358186.4","2686807.6","427.96760000000006","54","9.28176e-7","pagerankDynamic"
"web-NotreDame","325729","1497134","214.12","53","0","pagerankMonolithic","1000000","358186.4","2686807.6","428.312","54","9.28176e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1","77360","905513","91.7012","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1","77360","905513","8.416","4.6","0.00000472172","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1","77360","905513","8.439400000000001","4.6","0.00000472172","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5","77360.8","905517.2","91.3862","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5","77360.8","905517.2","14.210400000000002","8","0.0000052094","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5","77360.8","905517.2","14.2276","8","0.0000052094","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10","77361.8","905522.6","91.1272","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10","77361.8","905522.6","16.5998","9.4","0.00000504914","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10","77361.8","905522.6","16.6446","9.4","0.00000504914","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50","77368.8","905566.8","90.80999999999999","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50","77368.8","905566.8","26.1726","14.6","0.00000263636","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50","77368.8","905566.8","26.200200000000002","14.6","0.00000263636","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100","77378.4","905622.2","91.1944","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100","77378.4","905622.2","33.278","19","0.0000022569399999999998","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100","77378.4","905622.2","33.336600000000004","19","0.0000022569399999999998","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77452.6","906056.2","91.4134","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77452.6","906056.2","36.962599999999995","21.6","0.000005868200000000001","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500","77452.6","906056.2","37.037400000000005","21.6","0.000005868200000000001","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77551.8","906603.2","91.528","53","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77551.8","906603.2","42.79979999999999","25","0.00000527208","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","1000","77551.8","906603.2","42.895399999999995","25","0.00000527208","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78235.4","910943.4","92.01700000000001","52.6","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78235.4","910943.4","55.59219999999999","32.8","0.00000250334","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","5000","78235.4","910943.4","55.6486","32.8","0.00000250334","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78943.4","916256.8","92.81800000000001","52","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78943.4","916256.8","62.2024","35.8","0.0000017932399999999999","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","10000","78943.4","916256.8","62.0852","35.8","0.0000017932399999999999","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82693.2","957420.6","93.0388","49","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82693.2","957420.6","85.09","45","6.4633e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","50000","82693.2","957420.6","85.20759999999999","45","6.4633e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84349.8","1007150.4","96.6874","47.8","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84349.8","1007150.4","95.4836","47.2","7.98904e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","100000","84349.8","1007150.4","95.4636","47.2","7.98904e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405471.8","76.60560000000001","32.6","0","pagerankStatic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405471.8","77.7582","33.2","4.7624000000000003e-7","pagerankDynamic"
"soc-Slashdot0811","77360","905468","98.916","56","0","pagerankMonolithic","500000","85097","1405471.8","77.6882","33.2","4.7624000000000003e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","101.18419999999999","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","10.609599999999999","5","0.000004587359999999999","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1","82168","952192","10.5878","5","0.000004587359999999999","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82168.8","952196.2","101.4174","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82168.8","952196.2","14.953800000000001","7","0.0000030685999999999997","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5","82168.8","952196.2","14.985","7","0.0000030685999999999997","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82169.6","952201.6","101.5856","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82169.6","952201.6","17.593","8.4","0.0000047557","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10","82169.6","952201.6","17.5366","8.4","0.0000047557","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82179.4","952246","101.6194","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82179.4","952246","27.260999999999996","14.4","0.00000214112","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50","82179.4","952246","27.201999999999998","14.4","0.00000214112","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82183.2","952297.8","101.482","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82183.2","952297.8","32.9344","17.6","0.0000020114","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100","82183.2","952297.8","32.849199999999996","17.6","0.0000020114","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82257.2","952735.4","101.69980000000001","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82257.2","952735.4","46.913599999999995","26.2","0.00000215148","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500","82257.2","952735.4","46.8594","26.2","0.00000215148","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82346.2","953278.2","100.7228","56","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82346.2","953278.2","48.1188","27.2","0.00000305646","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","1000","82346.2","953278.2","48.190599999999996","27.2","0.00000305646","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5000","83025.6","957604.4","101.8402","55.6","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5000","83025.6","957604.4","61.91180000000001","35","0.00000226648","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","5000","83025.6","957604.4","62.0938","35","0.00000226648","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10000","83793.8","962951.4","101.88340000000001","55","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10000","83793.8","962951.4","71.4982","39.6","0.0000017053","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","10000","83793.8","962951.4","71.4462","39.6","0.0000017053","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50000","87664.8","1004210","108.96379999999999","54.8","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50000","87664.8","1004210","91.69160000000001","46.2","0.0000011730040000000001","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","50000","87664.8","1004210","91.45139999999999","46.2","0.0000011730040000000001","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100000","89485.6","1054014.2","112.27720000000002","53","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100000","89485.6","1054014.2","102.52360000000002","48.6","8.713339999999999e-7","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","100000","89485.6","1054014.2","102.476","48.6","8.713339999999999e-7","pagerankDynamic [skip-comp]"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500000","90384.6","1452169.4","86.7236","35.6","0","pagerankStatic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500000","90384.6","1452169.4","85.9696","35.2","7.690500000000001e-7","pagerankDynamic"
"soc-Slashdot0902","82168","948464","109.576","58","0","pagerankMonolithic","500000","90384.6","1452169.4","85.71979999999999","35.2","7.690500000000001e-7","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","1","75888.2","524385.2","68.4742","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","1","75888.2","524385.2","5.779400000000001","3.2","0.00000515874","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","1","75888.2","524385.2","5.637600000000001","3","0.0000051626","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","5","75888.6","524389.4","68.509","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","5","75888.6","524389.4","10.440800000000001","5.4","0.0000051581","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","5","75888.6","524389.4","10.3066","5.4","0.00000516142","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","10","75889.6","524394.8","68.4842","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","10","75889.6","524394.8","10.9862","6","0.000005332920000000001","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","10","75889.6","524394.8","10.956000000000001","6","0.000005334180000000001","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","50","75896","524437.6","68.5068","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","50","75896","524437.6","17.3952","10.4","0.000006110039999999999","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","50","75896","524437.6","17.367399999999996","10.4","0.0000061104","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","100","75906","524492.4","68.5932","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","100","75906","524492.4","19.3756","12.4","0.0000069556","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","100","75906","524492.4","19.3524","12.4","0.0000069556","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","500","75981.4","524928.8","68.522","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","500","75981.4","524928.8","26.8844","19","0.000007460479999999999","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","500","75981.4","524928.8","26.886599999999998","19","0.0000074598999999999995","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","1000","76061.6","525467.4","68.7442","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","1000","76061.6","525467.4","35.00600000000001","24.8","0.000007476999999999999","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","1000","76061.6","525467.4","35.064","24.8","0.00000747698","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","5000","76753.8","529807.4","69.5106","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","5000","76753.8","529807.4","45.8116","35.8","0.00000820502","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","5000","76753.8","529807.4","45.8192","35.8","0.00000820502","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","10000","77545","535157","71.0156","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","10000","77545","535157","51.870799999999996","41.6","0.000008071580000000001","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","10000","77545","535157","51.8922","41.6","0.000008071580000000001","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","50000","81190.2","576250","78.4832","52","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","50000","81190.2","576250","69.7642","49.6","0.0000080379","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","50000","81190.2","576250","69.676","49.6","0.0000080379","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","100000","82789.8","625986.4","81.9598","49.2","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","100000","82789.8","625986.4","81.4386","50.2","0.00000951332","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","100000","82789.8","625986.4","81.33539999999999","50.2","0.00000951332","pagerankDynamic [skip-comp]"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","500000","83477","1024361","63.85119999999999","32","0","pagerankStatic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","500000","83477","1024361","70.1556","35","5.64498e-7","pagerankDynamic"
"soc-Epinions1","75888","508837","86.168","59","0","pagerankMonolithic","500000","83477","1024361","69.80500000000002","35","5.64498e-7","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","1","299067.4","1955353.2","257.686","45","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","1","299067.4","1955353.2","23.5836","4","0.00000410744","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","1","299067.4","1955353.2","23.5052","4","0.00000410744","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","5","299068.2","1955357.4","257.8032","45","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","5","299068.2","1955357.4","52.143600000000006","9","0.000006296040000000001","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","5","299068.2","1955357.4","51.94839999999999","9","0.000006296040000000001","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","10","299069","1955363.6","258.286","45","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","10","299069","1955363.6","70.03999999999999","12.2","0.000007640499999999999","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","10","299069","1955363.6","69.81360000000001","12.2","0.000007640499999999999","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","50","299075.4","1955405.4","256.9046","45","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","50","299075.4","1955405.4","107.0042","18.6","0.00000760106","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","50","299075.4","1955405.4","107.33500000000001","18.6","0.00000760106","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","100","299083.6","1955460.6","256.0732","45","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","100","299083.6","1955460.6","121.79760000000002","21.2","0.0000075325","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","100","299083.6","1955460.6","121.72940000000001","21.2","0.0000075325","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","500","299159.2","1955901","258.706","44.6","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","500","299159.2","1955901","159.3206","27.6","0.0000074223","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","500","299159.2","1955901","159.503","27.6","0.0000074223","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","1000","299254.8","1956445","260.7566","44.6","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","1000","299254.8","1956445","174.73919999999998","30","0.00000668944","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","1000","299254.8","1956445","174.0132","30","0.00000668944","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","5000","299959.6","1960779.6","261.3224","45","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","5000","299959.6","1960779.6","203.4392","35","0.0000065238","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","5000","299959.6","1960779.6","204.28119999999998","35","0.0000065238","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","10000","300809.4","1966202.2","260.6612","45","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","10000","300809.4","1966202.2","215.6542","37","0.00000619196","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","10000","300809.4","1966202.2","216.1708","37","0.00000619196","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","50000","306903","2008973.6","263.3284","44","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","50000","306903","2008973.6","240.2518","40","0.00000450604","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","50000","306903","2008973.6","240.19760000000002","40","0.00000450604","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","100000","312700.6","2061135","265.14340000000004","43","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","100000","312700.6","2061135","241.6116","39.2","0.0000046358600000000005","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","100000","312700.6","2061135","241.78119999999998","39.2","0.0000046358600000000005","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","500000","327551.2","2460485.4","300.33","42.6","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","500000","327551.2","2460485.4","309.0148","43.4","0.00000109639","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","500000","327551.2","2460485.4","310.89279999999997","43.4","0.00000109639","pagerankDynamic [skip-comp]"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","1000000","328909.8","2956713.6","319.29200000000003","40.6","0","pagerankStatic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","1000000","328909.8","2956713.6","325.8016","41","7.379e-7","pagerankDynamic"
"coAuthorsDBLP","299067","1955352","268.996","45","0","pagerankMonolithic","1000000","328909.8","2956713.6","326.1056","41","7.379e-7","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","1","227320","1628269","207.91699999999997","48","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","1","227320","1628269","22.137999999999998","5","0.00000517404","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","1","227320","1628269","21.901400000000002","5","0.00000517404","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","5","227320.6","1628273.2","207.6438","48","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","5","227320.6","1628273.2","50.1802","11.6","0.000007357119999999999","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","5","227320.6","1628273.2","50.580799999999996","11.6","0.000007357119999999999","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","10","227322","1628279","207.2674","48","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","10","227322","1628279","62.150800000000004","14.2","0.0000085838","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","10","227322","1628279","61.931799999999996","14.2","0.0000085838","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","50","227329.8","1628323.2","207.41219999999998","48","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","50","227329.8","1628323.2","92.8332","21.4","0.00000835296","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","50","227329.8","1628323.2","93.15180000000001","21.4","0.00000835296","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","100","227338.8","1628377.4","207.7424","48","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","100","227338.8","1628377.4","106.83420000000001","24.6","0.00000739038","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","100","227338.8","1628377.4","106.15299999999999","24.6","0.00000739038","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","500","227409.4","1628813.8","205.50439999999998","47.6","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","500","227409.4","1628813.8","134.2792","30.8","0.000007635780000000001","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","500","227409.4","1628813.8","133.99399999999997","30.8","0.000007635780000000001","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","1000","227499","1629356.2","204.3078","47.2","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","1000","227499","1629356.2","146.28480000000002","34","0.00000682044","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","1000","227499","1629356.2","146.6086","34","0.00000682044","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","5000","228209.8","1633711.8","207.619","48","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","5000","228209.8","1633711.8","171.1364","39.8","0.00000562456","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","5000","228209.8","1633711.8","170.81419999999997","39.8","0.00000562456","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","10000","229063.4","1639126.4","209.2534","48","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","10000","229063.4","1639126.4","183.77619999999996","41.8","0.0000050573799999999995","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","10000","229063.4","1639126.4","180.4444","41.8","0.0000050573799999999995","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","50000","234808","1681609.4","214.294","47","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","50000","234808","1681609.4","204.1796","44.4","0.00000319866","pagerankDynamic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","50000","234808","1681609.4","204.18160000000003","44.4","0.00000319866","pagerankDynamic [skip-comp]"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","100000","239837.4","1733259.6","217.3548","46","0","pagerankStatic"
"coAuthorsCiteseer","227320","1628268","213.485","48","0","pagerankMonolithic","100000","239837.4","1733259.6","209.57139999999998","44","0.0000023957200000000003","pagerankDynamic"
